1, 27643, Note_off_c, 0, 52, 100
1, 27659, Note_on_c, 0, 53, 96
1, 27714, Note_off_c, 0, 53, 96
1, 27734, Note_on_c, 0, 54, 91
1, 27852, Note_off_c, 0, 54, 91
1, 27859, Note_on_c, 0, 57, 98
1, 27904, Note_off_c, 0, 57, 98
1, 27915, Note_on_c, 0, 62, 97
1, 28108, Note_off_c, 0, 62, 97
1, 28985, Note_on_c, 0, 59, 94
1, 29208, Note_off_c, 0, 59, 94
1, 29216, Note_on_c, 0, 60, 109
1, 29329, Note_off_c, 0, 60, 109
1, 29339, Note_on_c, 0, 60, 106
1, 29480, Note_off_c, 0, 60, 106
1, 29581, Note_on_c, 0, 60, 107
1, 29831, Note_off_c, 0, 60, 107
1, 29961, Note_on_c, 0, 58, 102
1, 29994, Note_off_c, 0, 58, 102
1, 30005, Note_on_c, 0, 60, 109
1, 30100, Note_off_c, 0, 60, 109
1, 30112, Note_on_c, 0, 61, 110
1, 30181, Note_off_c, 0, 61, 110
1, 30196, Note_on_c, 0, 62, 112
1, 30307, Note_off_c, 0, 62, 112
1, 30321, Note_on_c, 0, 58, 92
1, 30427, Note_off_c, 0, 58, 92
1, 30501, Note_on_c, 0, 55, 90
1, 30641, Note_off_c, 0, 55, 90
1, 30668, Note_on_c, 0, 56, 106
1, 30832, Note_off_c, 0, 56, 106
1, 30855, Note_on_c, 0, 57, 88
1, 31109, Note_off_c, 0, 57, 88
1, 31633, Note_on_c, 0, 56, 113
1, 31763, Note_off_c, 0, 56, 113
1, 31768, Note_on_c, 0, 58, 105
1, 31869, Note_off_c, 0, 58, 105
1, 31902, Note_on_c, 0, 60, 108
1, 32025, Note_off_c, 0, 60, 108
1, 32106, Note_on_c, 0, 67, 112
1, 32222, Note_off_c, 0, 67, 112
1, 32232, Note_on_c, 0, 66, 104
1, 32281, Note_off_c, 0, 66, 104
1, 32295, Note_on_c, 0, 65, 109
1, 32381, Note_off_c, 0, 65, 109
1, 32393, Note_on_c, 0, 62, 115
1, 32445, Note_off_c, 0, 62, 115
1, 32456, Note_on_c, 0, 60, 104
1, 32588, Note_off_c, 0, 60, 104
1, 32624, Note_on_c, 0, 60, 103
1, 32756, Note_off_c, 0, 60, 103
1, 32771, Note_on_c, 0, 58, 103
1, 32830, Note_off_c, 0, 58, 103
1, 32843, Note_on_c, 0, 55, 96
1, 33013, Note_off_c, 0, 55, 96
1, 33024, Note_on_c, 0, 57, 105
1, 33147, Note_off_c, 0, 57, 105
1, 33163, Note_on_c, 0, 65, 100
1, 33415, Note_off_c, 0, 65, 100
1, 33428, Note_on_c, 0, 64, 110
1, 33549, Note_off_c, 0, 64, 110
1, 33609, Note_on_c, 0, 67, 97
1, 33750, Note_off_c, 0, 67, 97
1, 33755, Note_on_c, 0, 66, 97
1, 33851, Note_off_c, 0, 66, 97
1, 33906, Note_on_c, 0, 62, 106
1, 33971, Note_off_c, 0, 62, 106
1, 33994, Note_on_c, 0, 57, 87
1, 34113, Note_off_c, 0, 57, 87
1, 34680, Note_on_c, 0, 64, 117
1, 34832, Note_off_c, 0, 64, 117
1, 34844, Note_on_c, 0, 65, 117
1, 34915, Note_off_c, 0, 65, 117
1, 34925, Note_on_c, 0, 66, 117
1, 35015, Note_off_c, 0, 66, 117
1, 35028, Note_on_c, 0, 65, 113
1, 35092, Note_off_c, 0, 65, 113
1, 35099, Note_on_c, 0, 66, 113
1, 35212, Note_off_c, 0, 66, 113
1, 35221, Note_on_c, 0, 65, 105
1, 35270, Note_off_c, 0, 65, 105
1, 35282, Note_on_c, 0, 66, 111
1, 35400, Note_off_c, 0, 66, 111
1, 35408, Note_on_c, 0, 62, 115
1, 35483, Note_off_c, 0, 62, 115
1, 35680, Note_on_c, 0, 65, 114
1, 35819, Note_off_c, 0, 65, 114
1, 35840, Note_on_c, 0, 62, 114
1, 35952, Note_off_c, 0, 62, 114
1, 35987, Note_on_c, 0, 64, 105
1, 36213, Note_off_c, 0, 64, 105
1, 36715, Note_on_c, 0, 66, 97
1, 36921, Note_off_c, 0, 66, 97
1, 36930, Note_on_c, 0, 69, 101
1, 36981, Note_off_c, 0, 69, 101
1, 36991, Note_on_c, 0, 71, 112
1, 37107, Note_off_c, 0, 71, 112
1, 37122, Note_on_c, 0, 69, 99
1, 37166, Note_off_c, 0, 69, 99
1, 37166, Note_on_c, 0, 71, 105
1, 37277, Note_off_c, 0, 71, 105
1, 37291, Note_on_c, 0, 69, 98
1, 37421, Note_off_c, 0, 69, 98
1, 37468, Note_on_c, 0, 65, 100
1, 37658, Note_off_c, 0, 65, 100
1, 37668, Note_on_c, 0, 64, 110
1, 37838, Note_off_c, 0, 64, 110
1, 37867, Note_on_c, 0, 62, 114
1, 37980, Note_off_c, 0, 62, 114
1, 38057, Note_on_c, 0, 69, 107
1, 38114, Note_off_c, 0, 69, 107
1, 38165, Note_on_c, 0, 66, 99
1, 38286, Note_off_c, 0, 66, 99
1, 38343, Note_on_c, 0, 64, 109
1, 38440, Note_off_c, 0, 64, 109
1, 38467, Note_on_c, 0, 57, 95
1, 38593, Note_off_c, 0, 57, 95
1, 38611, Note_on_c, 0, 57, 94
1, 38779, Note_off_c, 0, 57, 94
1, 39170, Note_on_c, 0, 57, 107
1, 39219, Note_off_c, 0, 57, 107
1, 39238, Note_on_c, 0, 62, 111
1, 39369, Note_off_c, 0, 62, 111
1, 39379, Note_on_c, 0, 62, 101
1, 39617, Note_off_c, 0, 62, 101
1, 39632, Note_on_c, 0, 59, 93
1, 39760, Note_off_c, 0, 59, 93
1, 39792, Note_on_c, 0, 62, 98
1, 40013, Note_off_c, 0, 62, 98
1, 41246, Note_on_c, 0, 69, 100
1, 41393, Note_off_c, 0, 69, 100
1, 41466, Note_on_c, 0, 69, 100
1, 41605, Note_off_c, 0, 69, 100
1, 41633, Note_on_c, 0, 69, 98
1, 41757, Note_off_c, 0, 69, 98
1, 41790, Note_on_c, 0, 69, 94
1, 41908, Note_off_c, 0, 69, 94
1, 41956, Note_on_c, 0, 69, 97
1, 42075, Note_off_c, 0, 69, 97
1, 42114, Note_on_c, 0, 69, 94
1, 42235, Note_off_c, 0, 69, 94
1, 42271, Note_on_c, 0, 69, 91
1, 42386, Note_off_c, 0, 69, 91
1, 42402, Note_on_c, 0, 69, 101
1, 42486, Note_off_c, 0, 69, 101
1, 42499, Note_on_c, 0, 67, 93
1, 42559, Note_off_c, 0, 67, 93
1, 42566, Note_on_c, 0, 62, 102
1, 42707, Note_off_c, 0, 62, 102
1, 42746, Note_on_c, 0, 67, 102
1, 42838, Note_off_c, 0, 67, 102
1, 42849, Note_on_c, 0, 66, 94
1, 42939, Note_off_c, 0, 66, 94
1, 42953, Note_on_c, 0, 62, 95
1, 43047, Note_off_c, 0, 62, 95
1, 43053, Note_on_c, 0, 59, 75
1, 43126, Note_off_c, 0, 59, 75
1, 43199, Note_on_c, 0, 62, 97
1, 43532, Note_off_c, 0, 62, 97
1, 43549, Note_on_c, 0, 59, 83
1, 43652, Note_off_c, 0, 59, 83
1, 44326, Note_on_c, 0, 68, 90
1, 44684, Note_off_c, 0, 68, 90
1, 44695, Note_on_c, 0, 69, 95
1, 44813, Note_off_c, 0, 69, 95
1, 44894, Note_on_c, 0, 57, 90
1, 44998, Note_off_c, 0, 57, 90
1, 45011, Note_on_c, 0, 62, 105
1, 45265, Note_off_c, 0, 62, 105
1, 45270, Note_on_c, 0, 61, 110
1, 45361, Note_off_c, 0, 61, 110
1, 45430, Note_on_c, 0, 59, 94
1, 45479, Note_off_c, 0, 59, 94
1, 45484, Note_on_c, 0, 64, 111
1, 45589, Note_off_c, 0, 64, 111
1, 45597, Note_on_c, 0, 62, 113
1, 45760, Note_off_c, 0, 62, 113
1, 45804, Note_on_c, 0, 66, 93
1, 45968, Note_off_c, 0, 66, 93
1, 45984, Note_on_c, 0, 69, 97
1, 46033, Note_off_c, 0, 69, 97
1, 46175, Note_on_c, 0, 67, 105
1, 46215, Note_off_c, 0, 67, 105
1, 46238, Note_on_c, 0, 61, 88
1, 46368, Note_off_c, 0, 61, 88
1, 46403, Note_on_c, 0, 59, 81
1, 46533, Note_off_c, 0, 59, 81
1, 46548, Note_on_c, 0, 59, 87
1, 46679, Note_off_c, 0, 59, 87
1, 46694, Note_on_c, 0, 62, 97
1, 46822, Note_off_c, 0, 62, 97
1, 46829, Note_on_c, 0, 65, 105
1, 46879, Note_off_c, 0, 65, 105
1, 46890, Note_on_c, 0, 66, 95
1, 46942, Note_off_c, 0, 66, 95
1, 46957, Note_on_c, 0, 57, 103
1, 47164, Note_off_c, 0, 57, 103
1, 47176, Note_on_c, 0, 56, 100
1, 47324, Note_off_c, 0, 56, 100
1, 47355, Note_on_c, 0, 66, 90
1, 47453, Note_off_c, 0, 66, 90
1, 47747, Note_on_c, 0, 56, 103
1, 47882, Note_off_c, 0, 56, 103
1, 47896, Note_on_c, 0, 55, 97
1, 48037, Note_off_c, 0, 55, 97
1, 48052, Note_on_c, 0, 65, 106
1, 48277, Note_off_c, 0, 65, 106
1, 48285, Note_on_c, 0, 64, 105
1, 48429, Note_off_c, 0, 64, 105
1, 48435, Note_on_c, 0, 62, 94
1, 48479, Note_off_c, 0, 62, 94
1, 48487, Note_on_c, 0, 64, 107
1, 48604, Note_off_c, 0, 64, 107
1, 48604, Note_on_c, 0, 62, 103
1, 48653, Note_off_c, 0, 62, 103
1, 48661, Note_on_c, 0, 62, 87
1, 48844, Note_off_c, 0, 62, 87
1, 48881, Note_on_c, 0, 62, 94
1, 49084, Note_off_c, 0, 62, 94
1, 49572, Note_on_c, 0, 59, 91
1, 49701, Note_off_c, 0, 59, 91
1, 49737, Note_on_c, 0, 61, 117
1, 49799, Note_off_c, 0, 61, 117
1, 49899, Note_on_c, 0, 64, 121
1, 50168, Note_off_c, 0, 64, 121
1, 50185, Note_on_c, 0, 64, 107
1, 50244, Note_off_c, 0, 64, 107
1, 50254, Note_on_c, 0, 62, 107
1, 50301, Note_off_c, 0, 62, 107
1, 50308, Note_on_c, 0, 59, 83
1, 50350, Note_off_c, 0, 59, 83
1, 50387, Note_on_c, 0, 64, 113
1, 50534, Note_off_c, 0, 64, 113
1, 50549, Note_on_c, 0, 64, 102
1, 50618, Note_off_c, 0, 64, 102
1, 50636, Note_on_c, 0, 62, 103
1, 50678, Note_off_c, 0, 62, 103
1, 50695, Note_on_c, 0, 59, 94
